gender,id,item,question,condition,rating,belief,outcome
male,61,Grace,punishment,neutral,1,neutral,neutral
female,68,Grace,punishment,neutral,1,neutral,neutral
male,69,Grace,punishment,neutral,1,neutral,neutral
female,71,Grace,punishment,neutral,1,neutral,neutral
male,76,Grace,punishment,neutral,1,neutral,neutral
female,78,Grace,punishment,neutral,5,neutral,neutral
female,84,Grace,punishment,neutral,1,neutral,neutral
male,90,Grace,punishment,neutral,6,neutral,neutral
female,93,Grace,punishment,neutral,7,neutral,neutral
male,98,Grace,punishment,neutral,5,neutral,neutral
female,101,Grace,punishment,neutral,1,neutral,neutral
female,110,Grace,punishment,neutral,1,neutral,neutral
male,111,Grace,punishment,neutral,1,neutral,neutral
male,112,Grace,punishment,neutral,5,neutral,neutral
male,115,Grace,punishment,neutral,1,neutral,neutral
male,120,Grace,punishment,neutral,1,neutral,neutral
female,121,Grace,punishment,neutral,1,neutral,neutral
male,126,Grace,punishment,neutral,7,neutral,neutral
female,132,Grace,punishment,neutral,1,neutral,neutral
male,135,Grace,punishment,neutral,1,neutral,neutral
female,140,Grace,punishment,neutral,1,neutral,neutral
male,150,Grace,punishment,neutral,3,neutral,neutral
male,153,Grace,punishment,neutral,1,neutral,neutral
female,156,Grace,punishment,neutral,1,neutral,neutral
female,158,Grace,punishment,neutral,1,neutral,neutral
male,160,Grace,punishment,neutral,1,neutral,neutral
male,163,Grace,punishment,neutral,1,neutral,neutral
female,164,Grace,punishment,neutral,1,neutral,neutral
female,175,Grace,punishment,neutral,1,neutral,neutral
female,177,Grace,punishment,neutral,1,neutral,neutral
male,180,Grace,punishment,neutral,1,neutral,neutral
female,184,Grace,punishment,neutral,1,neutral,neutral
male,189,Grace,punishment,neutral,2,neutral,neutral
male,191,Grace,punishment,neutral,1,neutral,neutral
male,196,Grace,punishment,neutral,1,neutral,neutral
male,199,Grace,punishment,neutral,1,neutral,neutral
male,207,Grace,punishment,neutral,1,neutral,neutral
male,209,Grace,punishment,neutral,1,neutral,neutral
female,214,Grace,punishment,neutral,1,neutral,neutral
male,218,Grace,punishment,neutral,1,neutral,neutral
male,221,Grace,punishment,neutral,1,neutral,neutral
male,224,Grace,punishment,neutral,1,neutral,neutral
female,226,Grace,punishment,neutral,1,neutral,neutral
female,227,Grace,punishment,neutral,2,neutral,neutral
male,233,Grace,punishment,neutral,2,neutral,neutral
male,239,Grace,punishment,neutral,1,neutral,neutral
female,252,Grace,punishment,neutral,1,neutral,neutral
female,256,Grace,punishment,neutral,3,neutral,neutral
female,259,Grace,punishment,neutral,1,neutral,neutral
female,264,Grace,punishment,neutral,2,neutral,neutral
female,265,Grace,punishment,neutral,1,neutral,neutral
female,267,Grace,punishment,neutral,5,neutral,neutral
female,269,Grace,punishment,neutral,3,neutral,neutral
male,273,Grace,punishment,neutral,1,neutral,neutral
female,274,Grace,punishment,neutral,2,neutral,neutral
male,283,Grace,punishment,neutral,1,neutral,neutral
male,284,Grace,punishment,neutral,2,neutral,neutral
female,292,Grace,punishment,neutral,1,neutral,neutral
female,293,Grace,punishment,neutral,1,neutral,neutral
male,296,Grace,punishment,neutral,1,neutral,neutral
male,300,Grace,punishment,neutral,1,neutral,neutral
male,304,Grace,punishment,neutral,1,neutral,neutral
female,310,Grace,punishment,neutral,1,neutral,neutral
female,313,Grace,punishment,neutral,2,neutral,neutral
male,318,Grace,punishment,neutral,1,neutral,neutral
male,320,Grace,punishment,neutral,1,neutral,neutral
male,323,Grace,punishment,neutral,1,neutral,neutral
female,332,Grace,punishment,neutral,2,neutral,neutral
female,333,Grace,punishment,neutral,4,neutral,neutral
female,338,Grace,punishment,neutral,1,neutral,neutral
male,339,Grace,punishment,neutral,6,neutral,neutral
female,349,Grace,punishment,neutral,6,neutral,neutral
male,350,Grace,punishment,neutral,1,neutral,neutral
male,351,Grace,punishment,neutral,1,neutral,neutral
male,355,Grace,punishment,neutral,1,neutral,neutral
female,358,Grace,punishment,neutral,1,neutral,neutral
female,365,Grace,punishment,neutral,1,neutral,neutral
male,366,Grace,punishment,neutral,4,neutral,neutral
male,369,Grace,punishment,neutral,1,neutral,neutral
male,377,Grace,punishment,neutral,2,neutral,neutral
male,379,Grace,punishment,neutral,1,neutral,neutral
female,383,Grace,punishment,neutral,1,neutral,neutral
female,387,Grace,punishment,neutral,1,neutral,neutral
female,393,Grace,punishment,neutral,1,neutral,neutral
female,395,Grace,punishment,neutral,1,neutral,neutral
male,401,Grace,punishment,neutral,4,neutral,neutral
male,404,Grace,punishment,neutral,1,neutral,neutral
male,411,Grace,punishment,neutral,1,neutral,neutral
female,418,Grace,punishment,neutral,2,neutral,neutral
male,420,Grace,punishment,neutral,1,neutral,neutral
male,421,Grace,punishment,neutral,1,neutral,neutral
female,422,Grace,punishment,neutral,1,neutral,neutral
male,423,Grace,punishment,neutral,1,neutral,neutral
male,430,Grace,punishment,neutral,1,neutral,neutral
female,437,Grace,punishment,neutral,1,neutral,neutral
female,446,Grace,punishment,neutral,1,neutral,neutral
male,449,Grace,punishment,neutral,1,neutral,neutral
female,451,Grace,punishment,neutral,1,neutral,neutral
female,452,Grace,punishment,neutral,1,neutral,neutral
female,459,Grace,punishment,neutral,1,neutral,neutral
female,460,Grace,punishment,neutral,1,neutral,neutral
female,462,Grace,punishment,neutral,1,neutral,neutral
male,467,Grace,punishment,neutral,1,neutral,neutral
female,469,Grace,punishment,neutral,1,neutral,neutral
male,472,Grace,punishment,neutral,2,neutral,neutral
female,482,Grace,punishment,neutral,1,neutral,neutral
female,483,Grace,punishment,neutral,1,neutral,neutral
male,488,Grace,punishment,neutral,1,neutral,neutral
female,490,Grace,punishment,neutral,1,neutral,neutral
male,497,Grace,punishment,neutral,1,neutral,neutral
female,501,Grace,punishment,neutral,1,neutral,neutral
female,3,Anna,punishment,neutral,1,neutral,neutral
female,9,Anna,punishment,neutral,1,neutral,neutral
female,10,Anna,punishment,neutral,5,neutral,neutral
male,13,Anna,punishment,neutral,2,neutral,neutral
female,19,Anna,punishment,neutral,3,neutral,neutral
female,25,Anna,punishment,neutral,1,neutral,neutral
female,27,Anna,punishment,neutral,1,neutral,neutral
male,28,Anna,punishment,neutral,1,neutral,neutral
female,38,Anna,punishment,neutral,1,neutral,neutral
male,44,Anna,punishment,neutral,6,neutral,neutral
male,46,Anna,punishment,neutral,1,neutral,neutral
female,49,Anna,punishment,neutral,1,neutral,neutral
male,51,Anna,punishment,neutral,1,neutral,neutral
male,57,Anna,punishment,neutral,1,neutral,neutral
female,60,Anna,punishment,neutral,1,neutral,neutral
male,64,Anna,punishment,neutral,4,neutral,neutral
male,65,Anna,punishment,neutral,1,neutral,neutral
male,74,Anna,punishment,neutral,1,neutral,neutral
female,77,Anna,punishment,neutral,1,neutral,neutral
male,80,Anna,punishment,neutral,1,neutral,neutral
male,85,Anna,punishment,neutral,1,neutral,neutral
male,89,Anna,punishment,neutral,1,neutral,neutral
male,94,Anna,punishment,neutral,1,neutral,neutral
male,95,Anna,punishment,neutral,4,neutral,neutral
male,100,Anna,punishment,neutral,4,neutral,neutral
male,108,Anna,punishment,neutral,1,neutral,neutral
female,109,Anna,punishment,neutral,3,neutral,neutral
male,113,Anna,punishment,neutral,1,neutral,neutral
male,116,Anna,punishment,neutral,1,neutral,neutral
female,119,Anna,punishment,neutral,1,neutral,neutral
female,123,Anna,punishment,neutral,1,neutral,neutral
female,129,Anna,punishment,neutral,1,neutral,neutral
female,133,Anna,punishment,neutral,1,neutral,neutral
female,138,Anna,punishment,neutral,2,neutral,neutral
male,139,Anna,punishment,neutral,2,neutral,neutral
male,141,Anna,punishment,neutral,1,neutral,neutral
male,146,Anna,punishment,neutral,1,neutral,neutral
female,149,Anna,punishment,neutral,1,neutral,neutral
male,155,Anna,punishment,neutral,2,neutral,neutral
male,161,Anna,punishment,neutral,5,neutral,neutral
female,166,Anna,punishment,neutral,1,neutral,neutral
female,167,Anna,punishment,neutral,1,neutral,neutral
female,173,Anna,punishment,neutral,1,neutral,neutral
female,178,Anna,punishment,neutral,1,neutral,neutral
male,183,Anna,punishment,neutral,2,neutral,neutral
male,186,Anna,punishment,neutral,1,neutral,neutral
female,187,Anna,punishment,neutral,1,neutral,neutral
male,194,Anna,punishment,neutral,1,neutral,neutral
male,198,Anna,punishment,neutral,3,neutral,neutral
male,200,Anna,punishment,neutral,1,neutral,neutral
female,202,Anna,punishment,neutral,1,neutral,neutral
female,210,Anna,punishment,neutral,5,neutral,neutral
male,212,Anna,punishment,neutral,1,neutral,neutral
male,213,Anna,punishment,neutral,1,neutral,neutral
male,215,Anna,punishment,neutral,1,neutral,neutral
male,220,Anna,punishment,neutral,1,neutral,neutral
male,228,Anna,punishment,neutral,2,neutral,neutral
female,240,Anna,punishment,neutral,1,neutral,neutral
male,243,Anna,punishment,neutral,1,neutral,neutral
male,244,Anna,punishment,neutral,1,neutral,neutral
female,248,Anna,punishment,neutral,1,neutral,neutral
female,253,Anna,punishment,neutral,1,neutral,neutral
male,254,Anna,punishment,neutral,3,neutral,neutral
male,255,Anna,punishment,neutral,2,neutral,neutral
male,258,Anna,punishment,neutral,1,neutral,neutral
female,260,Anna,punishment,neutral,1,neutral,neutral
male,266,Anna,punishment,neutral,2,neutral,neutral
female,272,Anna,punishment,neutral,1,neutral,neutral
female,277,Anna,punishment,neutral,1,neutral,neutral
male,280,Anna,punishment,neutral,3,neutral,neutral
female,287,Anna,punishment,neutral,1,neutral,neutral
male,288,Anna,punishment,neutral,1,neutral,neutral
male,291,Anna,punishment,neutral,3,neutral,neutral
male,297,Anna,punishment,neutral,1,neutral,neutral
3,299,Anna,punishment,neutral,1,neutral,neutral
male,305,Anna,punishment,neutral,1,neutral,neutral
female,315,Anna,punishment,neutral,1,neutral,neutral
female,316,Anna,punishment,neutral,1,neutral,neutral
female,317,Anna,punishment,neutral,1,neutral,neutral
male,319,Anna,punishment,neutral,1,neutral,neutral
female,325,Anna,punishment,neutral,1,neutral,neutral
female,328,Anna,punishment,neutral,1,neutral,neutral
female,336,Anna,punishment,neutral,1,neutral,neutral
male,337,Anna,punishment,neutral,1,neutral,neutral
male,344,Anna,punishment,neutral,1,neutral,neutral
male,345,Anna,punishment,neutral,1,neutral,neutral
male,352,Anna,punishment,neutral,1,neutral,neutral
male,353,Anna,punishment,neutral,1,neutral,neutral
male,361,Anna,punishment,neutral,1,neutral,neutral
male,362,Anna,punishment,neutral,1,neutral,neutral
male,367,Anna,punishment,neutral,1,neutral,neutral
male,371,Anna,punishment,neutral,1,neutral,neutral
female,375,Anna,punishment,neutral,3,neutral,neutral
female,380,Anna,punishment,neutral,1,neutral,neutral
male,384,Anna,punishment,neutral,4,neutral,neutral
female,386,Anna,punishment,neutral,3,neutral,neutral
female,391,Anna,punishment,neutral,1,neutral,neutral
male,392,Anna,punishment,neutral,2,neutral,neutral
male,400,Anna,punishment,neutral,1,neutral,neutral
male,402,Anna,punishment,neutral,3,neutral,neutral
female,406,Anna,punishment,neutral,1,neutral,neutral
male,412,Anna,punishment,neutral,1,neutral,neutral
male,413,Anna,punishment,neutral,2,neutral,neutral
female,417,Anna,punishment,neutral,1,neutral,neutral
male,424,Anna,punishment,neutral,1,neutral,neutral
female,425,Anna,punishment,neutral,4,neutral,neutral
male,433,Anna,punishment,neutral,1,neutral,neutral
female,434,Anna,punishment,neutral,1,neutral,neutral
female,436,Anna,punishment,neutral,1,neutral,neutral
male,440,Anna,punishment,neutral,1,neutral,neutral
female,443,Anna,punishment,neutral,1,neutral,neutral
male,448,Anna,punishment,neutral,1,neutral,neutral
male,453,Anna,punishment,neutral,1,neutral,neutral
3,454,Anna,punishment,neutral,1,neutral,neutral
male,464,Anna,punishment,neutral,1,neutral,neutral
female,466,Anna,punishment,neutral,2,neutral,neutral
male,470,Anna,punishment,neutral,1,neutral,neutral
female,474,Anna,punishment,neutral,1,neutral,neutral
female,480,Anna,punishment,neutral,1,neutral,neutral
male,481,Anna,punishment,neutral,5,neutral,neutral
female,487,Anna,punishment,neutral,1,neutral,neutral
female,492,Anna,punishment,neutral,1,neutral,neutral
female,494,Anna,punishment,neutral,2,neutral,neutral
female,495,Anna,punishment,neutral,4,neutral,neutral
male,502,Anna,punishment,neutral,1,neutral,neutral
male,1,Frank,punishment,neutral,1,neutral,neutral
female,5,Frank,punishment,neutral,1,neutral,neutral
male,6,Frank,punishment,neutral,1,neutral,neutral
female,8,Frank,punishment,neutral,1,neutral,neutral
male,15,Frank,punishment,neutral,1,neutral,neutral
female,18,Frank,punishment,neutral,1,neutral,neutral
female,23,Frank,punishment,neutral,5,neutral,neutral
male,26,Frank,punishment,neutral,1,neutral,neutral
male,29,Frank,punishment,neutral,4,neutral,neutral
male,32,Frank,punishment,neutral,1,neutral,neutral
male,41,Frank,punishment,neutral,1,neutral,neutral
male,43,Frank,punishment,neutral,1,neutral,neutral
male,48,Frank,punishment,neutral,1,neutral,neutral
male,50,Frank,punishment,neutral,1,neutral,neutral
male,62,Frank,punishment,neutral,1,neutral,neutral
male,63,Frank,punishment,neutral,1,neutral,neutral
female,66,Frank,punishment,neutral,1,neutral,neutral
female,67,Frank,punishment,neutral,1,neutral,neutral
male,73,Frank,punishment,neutral,1,neutral,neutral
male,81,Frank,punishment,neutral,1,neutral,neutral
male,82,Frank,punishment,neutral,4,neutral,neutral
female,83,Frank,punishment,neutral,1,neutral,neutral
female,88,Frank,punishment,neutral,5,neutral,neutral
male,91,Frank,punishment,neutral,1,neutral,neutral
female,96,Frank,punishment,neutral,1,neutral,neutral
male,104,Frank,punishment,neutral,1,neutral,neutral
male,105,Frank,punishment,neutral,1,neutral,neutral
female,114,Frank,punishment,neutral,1,neutral,neutral
male,118,Frank,punishment,neutral,1,neutral,neutral
female,122,Frank,punishment,neutral,1,neutral,neutral
male,124,Frank,punishment,neutral,1,neutral,neutral
male,125,Frank,punishment,neutral,1,neutral,neutral
male,131,Frank,punishment,neutral,1,neutral,neutral
male,136,Frank,punishment,neutral,1,neutral,neutral
male,137,Frank,punishment,neutral,1,neutral,neutral
male,142,Frank,punishment,neutral,1,neutral,neutral
male,143,Frank,punishment,neutral,2,neutral,neutral
female,144,Frank,punishment,neutral,1,neutral,neutral
female,147,Frank,punishment,neutral,2,neutral,neutral
female,151,Frank,punishment,neutral,1,neutral,neutral
female,162,Frank,punishment,neutral,1,neutral,neutral
male,165,Frank,punishment,neutral,1,neutral,neutral
male,168,Frank,punishment,neutral,1,neutral,neutral
female,170,Frank,punishment,neutral,1,neutral,neutral
male,172,Frank,punishment,neutral,1,neutral,neutral
female,179,Frank,punishment,neutral,1,neutral,neutral
male,181,Frank,punishment,neutral,1,neutral,neutral
male,188,Frank,punishment,neutral,1,neutral,neutral
male,192,Frank,punishment,neutral,2,neutral,neutral
male,195,Frank,punishment,neutral,1,neutral,neutral
female,201,Frank,punishment,neutral,4,neutral,neutral
male,203,Frank,punishment,neutral,1,neutral,neutral
female,216,Frank,punishment,neutral,1,neutral,neutral
female,217,Frank,punishment,neutral,3,neutral,neutral
male,219,Frank,punishment,neutral,1,neutral,neutral
female,223,Frank,punishment,neutral,2,neutral,neutral
female,229,Frank,punishment,neutral,1,neutral,neutral
male,231,Frank,punishment,neutral,1,neutral,neutral
female,232,Frank,punishment,neutral,1,neutral,neutral
female,235,Frank,punishment,neutral,1,neutral,neutral
male,236,Frank,punishment,neutral,1,neutral,neutral
male,238,Frank,punishment,neutral,2,neutral,neutral
male,246,Frank,punishment,neutral,1,neutral,neutral
female,249,Frank,punishment,neutral,2,neutral,neutral
female,251,Frank,punishment,neutral,1,neutral,neutral
male,257,Frank,punishment,neutral,6,neutral,neutral
male,262,Frank,punishment,neutral,1,neutral,neutral
male,268,Frank,punishment,neutral,1,neutral,neutral
male,270,Frank,punishment,neutral,1,neutral,neutral
female,276,Frank,punishment,neutral,1,neutral,neutral
female,281,Frank,punishment,neutral,1,neutral,neutral
male,286,Frank,punishment,neutral,1,neutral,neutral
male,289,Frank,punishment,neutral,1,neutral,neutral
male,294,Frank,punishment,neutral,1,neutral,neutral
female,295,Frank,punishment,neutral,1,neutral,neutral
male,302,Frank,punishment,neutral,1,neutral,neutral
female,307,Frank,punishment,neutral,1,neutral,neutral
female,308,Frank,punishment,neutral,1,neutral,neutral
male,309,Frank,punishment,neutral,1,neutral,neutral
female,312,Frank,punishment,neutral,1,neutral,neutral
male,322,Frank,punishment,neutral,1,neutral,neutral
male,324,Frank,punishment,neutral,1,neutral,neutral
female,327,Frank,punishment,neutral,1,neutral,neutral
female,329,Frank,punishment,neutral,1,neutral,neutral
female,335,Frank,punishment,neutral,1,neutral,neutral
female,342,Frank,punishment,neutral,1,neutral,neutral
female,343,Frank,punishment,neutral,1,neutral,neutral
female,346,Frank,punishment,neutral,1,neutral,neutral
female,354,Frank,punishment,neutral,2,neutral,neutral
female,356,Frank,punishment,neutral,1,neutral,neutral
male,359,Frank,punishment,neutral,5,neutral,neutral
male,364,Frank,punishment,neutral,2,neutral,neutral
female,368,Frank,punishment,neutral,1,neutral,neutral
female,374,Frank,punishment,neutral,2,neutral,neutral
female,376,Frank,punishment,neutral,3,neutral,neutral
male,378,Frank,punishment,neutral,2,neutral,neutral
female,385,Frank,punishment,neutral,4,neutral,neutral
male,389,Frank,punishment,neutral,2,neutral,neutral
male,390,Frank,punishment,neutral,1,neutral,neutral
male,397,Frank,punishment,neutral,1,neutral,neutral
male,398,Frank,punishment,neutral,1,neutral,neutral
male,405,Frank,punishment,neutral,1,neutral,neutral
female,407,Frank,punishment,neutral,1,neutral,neutral
male,408,Frank,punishment,neutral,2,neutral,neutral
male,409,Frank,punishment,neutral,1,neutral,neutral
male,416,Frank,punishment,neutral,1,neutral,neutral
male,419,Frank,punishment,neutral,1,neutral,neutral
female,427,Frank,punishment,neutral,1,neutral,neutral
female,435,Frank,punishment,neutral,1,neutral,neutral
female,439,Frank,punishment,neutral,1,neutral,neutral
male,442,Frank,punishment,neutral,1,neutral,neutral
female,445,Frank,punishment,neutral,1,neutral,neutral
female,447,Frank,punishment,neutral,2,neutral,neutral
male,455,Frank,punishment,neutral,1,neutral,neutral
female,457,Frank,punishment,neutral,1,neutral,neutral
